"","Sample","Cattle_ID","Life_stage","Sex","Predeliction","A..variegatum","A..coharenses","B..annulatus","B..decoloratus","B..geigyi","H..laechi","R..gulhoni","R..lunulatus","R..muhsame","R..sanguineus","R..senegalensis","R..gemma","Boophilus.sp.","R..quilhoni","A.gemma","R.fanguineus"
"1036","S2",50,"Adult","Female","Tail",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1037","S2",50,"Adult","Female","Neck",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1038","S2",50,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1039","S2",50,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","S2",50,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041","S2",50,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042","S2",50,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1043","S2",50,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1044","S2",50,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1045","S2",50,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046","S2",50,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047","S2",50,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048","S2",50,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049","S2",50,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1050","S2",50,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051","S2",50,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052","S2",50,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053","S2",50,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054","S2",50,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1055","S2",50,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056","S2",50,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057","S3",51,"Adult","Female","Leg",0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"1058","S3",51,"Adult","Female","Belly",0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0
"1059","S3",51,"Adult","Female","Head",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1060","S3",51,"Adult","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061","S3",51,"Adult","Female","Neck",0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
"1062","S3",51,"Adult","Female","Shoulder",0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0
"1063","S3",51,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1064","S3",51,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065","S3",51,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"1066","S3",51,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067","S3",51,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1068","S3",51,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1069","S3",51,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1070","S3",51,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071","S3",51,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1072","S3",51,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1073","S3",51,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1074","S3",51,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075","S3",51,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1076","S3",51,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1077","S3",51,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"1078","S3",51,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079","S3",51,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080","S3",51,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081","S3",52,"Adult","Female","Leg",0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0
"1082","S3",52,"Adult","Female","Belly",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"1083","S3",52,"Adult","Female","Head",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
"1084","S3",52,"Adult","Female","Tail",0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0
"1085","S3",52,"Adult","Female","Neck",0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
"1086","S3",52,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087","S3",52,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088","S3",52,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089","S3",52,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1090","S3",52,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091","S3",52,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1092","S3",52,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093","S3",52,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094","S3",52,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095","S3",52,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096","S3",52,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097","S3",52,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098","S3",52,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099","S3",52,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100","S3",52,"Nymph","Male","Belly",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101","S3",52,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102","S3",52,"Nymph","Male","Tail",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103","S3",52,"Nymph","Male","Neck",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104","S3",52,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105","S3",53,"Adult","Female","Leg",0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1106","S3",53,"Adult","Female","Belly",0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0
"1107","S3",53,"Adult","Female","Head",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1108","S3",53,"Adult","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1109","S3",53,"Adult","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110","S3",53,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1111","S3",53,"Adult","Male","Leg",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112","S3",53,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113","S3",53,"Adult","Male","Head",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1114","S3",53,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1115","S3",53,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116","S3",53,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1117","S3",53,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1118","S3",53,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119","S3",53,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120","S3",53,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1121","S3",53,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1122","S3",53,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123","S3",53,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1124","S3",53,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","S3",53,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1126","S3",53,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127","S3",53,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1128","S3",53,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129","S3",54,"Adult","Female","Leg",0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
"1130","S3",54,"Adult","Female","Belly",0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0
"1131","S3",54,"Adult","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1132","S3",54,"Adult","Female","Tail",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1133","S3",54,"Adult","Female","Neck",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"1134","S3",54,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1135","S3",54,"Adult","Male","Leg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1136","S3",54,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1137","S3",54,"Adult","Male","Head",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1138","S3",54,"Adult","Male","Tail",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1139","S3",54,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1140","S3",54,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1141","S3",54,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1142","S3",54,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143","S3",54,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1144","S3",54,"Nymph","Female","Tail",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","S3",54,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1146","S3",54,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1147","S3",54,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1148","S3",54,"Nymph","Male","Belly",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1149","S3",54,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1150","S3",54,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1151","S3",54,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"1152","S3",54,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1153","S3",55,"Adult","Female","Leg",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1154","S3",55,"Adult","Female","Belly",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1155","S3",55,"Adult","Female","Head",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1156","S3",55,"Adult","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1157","S3",55,"Adult","Female","Neck",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"1158","S3",55,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1159","S3",55,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1160","S3",55,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1161","S3",55,"Adult","Male","Head",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"1162","S3",55,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1163","S3",55,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1164","S3",55,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1165","S3",55,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1166","S3",55,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1167","S3",55,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1168","S3",55,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1169","S3",55,"Nymph","Female","Neck",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1170","S3",55,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1171","S3",55,"Nymph","Male","Leg",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1172","S3",55,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1173","S3",55,"Nymph","Male","Head",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1174","S3",55,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1175","S3",55,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1176","S3",55,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1177","S3",56,"Adult","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1178","S3",56,"Adult","Female","Belly",0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
"1179","S3",56,"Adult","Female","Head",0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"1180","S3",56,"Adult","Female","Tail",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"1181","S3",56,"Adult","Female","Neck",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1182","S3",56,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1183","S3",56,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1184","S3",56,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1185","S3",56,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1186","S3",56,"Adult","Male","Tail",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"1187","S3",56,"Adult","Male","Neck",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1188","S3",56,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1189","S3",56,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1190","S3",56,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1191","S3",56,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1192","S3",56,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1193","S3",56,"Nymph","Female","Neck",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1194","S3",56,"Nymph","Female","Shoulder",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"1195","S3",56,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1196","S3",56,"Nymph","Male","Belly",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1197","S3",56,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1198","S3",56,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1199","S3",56,"Nymph","Male","Neck",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"1200","S3",56,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1201","S3",57,"Adult","Female","Leg",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"1202","S3",57,"Adult","Female","Belly",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"1203","S3",57,"Adult","Female","Head",0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
"1204","S3",57,"Adult","Female","Tail",0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
"1205","S3",57,"Adult","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1206","S3",57,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1207","S3",57,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208","S3",57,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1209","S3",57,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1210","S3",57,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211","S3",57,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212","S3",57,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1213","S3",57,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1214","S3",57,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1215","S3",57,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1216","S3",57,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1217","S3",57,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1218","S3",57,"Nymph","Female","Shoulder",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1219","S3",57,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1220","S3",57,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221","S3",57,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222","S3",57,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223","S3",57,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1224","S3",57,"Nymph","Male","Shoulder",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225","S3",58,"Adult","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1226","S3",58,"Adult","Female","Belly",0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
"1227","S3",58,"Adult","Female","Head",0,0,3,0,1,0,0,0,2,0,2,0,0,0,0,0
"1228","S3",58,"Adult","Female","Tail",0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0
"1229","S3",58,"Adult","Female","Neck",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"1230","S3",58,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1231","S3",58,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1232","S3",58,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1233","S3",58,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234","S3",58,"Adult","Male","Tail",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1235","S3",58,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1236","S3",58,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1237","S3",58,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1238","S3",58,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1239","S3",58,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1240","S3",58,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241","S3",58,"Nymph","Female","Neck",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1242","S3",58,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243","S3",58,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1244","S3",58,"Nymph","Male","Belly",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1245","S3",58,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1246","S3",58,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247","S3",58,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248","S3",58,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1249","S3",59,"Adult","Female","Leg",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
"1250","S3",59,"Adult","Female","Belly",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1251","S3",59,"Adult","Female","Head",0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
"1252","S3",59,"Adult","Female","Tail",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1253","S3",59,"Adult","Female","Neck",0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0
"1254","S3",59,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1255","S3",59,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1256","S3",59,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1257","S3",59,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258","S3",59,"Adult","Male","Tail",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1259","S3",59,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1260","S3",59,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1261","S3",59,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1262","S3",59,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1263","S3",59,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1264","S3",59,"Nymph","Female","Tail",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1265","S3",59,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1266","S3",59,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1267","S3",59,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1268","S3",59,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1269","S3",59,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1270","S3",59,"Nymph","Male","Tail",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1271","S3",59,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1272","S3",59,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1273","S3",60,"Adult","Female","Leg",0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
"1274","S3",60,"Adult","Female","Belly",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"1275","S3",60,"Adult","Female","Head",0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"1276","S3",60,"Adult","Female","Tail",0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"1277","S3",60,"Adult","Female","Neck",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1278","S3",60,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1279","S3",60,"Adult","Male","Leg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1280","S3",60,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1281","S3",60,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1282","S3",60,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1283","S3",60,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1284","S3",60,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1285","S3",60,"Nymph","Female","Leg",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1286","S3",60,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1287","S3",60,"Nymph","Female","Head",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1288","S3",60,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1289","S3",60,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1290","S3",60,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1291","S3",60,"Nymph","Male","Leg",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1292","S3",60,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1293","S3",60,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
